﻿id;commune_name;commune_name_fr;daira_name;daira_name_fr;wilaya_code;wilaya_name;wilaya_name_fr;code_commune;Lat;Long
1;تيمقتن;Timekten;أولف;Aoulef;1;أدرار;Adrar;113;27.021666;1.015
2;بودة;Bouda;أدرار;Adrar;1;أدرار;Adrar;122;28.0142;-0.50254
3;أولاد أحمد تيمي;Ouled Ahmed Timmi;أدرار;Adrar;1;أدرار;Adrar;121;27.851111;0.2863
4;أدرار;Adrar;أدرار;Adrar;1;أدرار;Adrar;101;27.87429;-0.297222
5;فنوغيل;Fenoughil;فنوغيل;Fenoughil;1;أدرار;Adrar;115;27.602777;0.3
6;عين زغمير;Ain Zghmir;زاوية كنتة;Zaouiat Kounta;1;أدرار;Adrar;105;27.09388889;-0.121
7;رقان;Reggane;رقان;Reggane;1;أدرار;Adrar;104;26.71576;0.1714
8;سالي;Sali;رقان;Reggane;1;أدرار;Adrar;118;26.983333;-0.0275
9;السبع;Sebaa;تسابيت;Tsabit;1;أدرار;Adrar;126;28.21194;-0.175
10;تسابيت;Tsabit;تسابيت;Tsabit;1;أدرار;Adrar;108;28.35049;-0.216111
11;تامست;Tamest;فنوغيل;Fenoughil;1;أدرار;Adrar;102;27.416666;0.2667
12;تامنطيط;Tamantit;فنوغيل;Fenoughil;1;أدرار;Adrar;114;27.7605;-0.266699
13;تيت;Tit;أولف;Aoulef;1;أدرار;Adrar;106;26.95083333;1.015
14;زاوية كنتة;Zaouiet Kounta;زاوية كنتة;Zaouiat Kounta;1;أدرار;Adrar;111;27.22269;-0.19781
15;اقبلي;Akabli;أولف;Aoulef;1;أدرار;Adrar;119;26.70828;0.2833
16;أولف;Aoulef;أولف;Aoulef;1;أدرار;Adrar;112;26.96667;1.08333
17;تلعصة;Talassa;أبو الحسن;Abou El Hassane;2;الشلف;Chlef;214;36.4288223;1.05
18;الزبوجة;Zeboudja;الزبوجة;Zeboudja;2;الشلف;Chlef;220;36.350527;1.430283
19;الحجاج;El Hadjadj;أولاد بن عبد القادر;Ouled Ben Abdelkader;2;الشلف;Chlef;227;36.0158333;1.3783333
20;أولاد بن عبد القادر;Ouled Ben Abdelkader;أولاد بن عبد القادر;Ouled Ben Abdelkader;2;الشلف;Chlef;228;36.0258;1.28
21;عين مران;Ain Merane;عين مران;Ain Merane;2;الشلف;Chlef;206;36.16277;0.97037
22;بريرة;Breira;بني حواء;Beni Haoua;2;الشلف;Chlef;234;36.4488017;1.6482
23;أولاد عباس;Ouled Abbes;وادي الفضة;Oued Fodda;2;الشلف;Chlef;218;36.21909;1.483333333
24;وادي الفضة;Oued Fodda;وادي الفضة;Oued Fodda;2;الشلف;Chlef;219;36.183333;1.5499211
25;بني راشد;Beni Rached;وادي الفضة;Oued Fodda;2;الشلف;Chlef;233;36.280556;1.516111
26;الهرانفة;Herenfa;عين مران;Ain Merane;2;الشلف;Chlef;215;36.245277;0.970516
27;تاجنة;Tadjena;أبو الحسن;Abou El Hassane;2;الشلف;Chlef;205;36.3167;1.335167
28;المرسى;El Marsa;المرسى;El Marsa;2;الشلف;Chlef;223;36.401579;0.9161822
29;الشلف;Chlef;الشلف;Chlef;2;الشلف;Chlef;201;36.1647;1.3317
30;أم الدروع;Oum Drou;الشلف;Chlef;2;الشلف;Chlef;222;36.2;1.3833
31;سنجاس;Sendjas;الشلف;Chlef;2;الشلف;Chlef;221;36.0696;1.309028
32;سيدي عبد الرحمن;Sidi Abderrahmane;تنس;Tenes;2;الشلف;Chlef;225;36.4922766;1.0957418
33;سيدي عكاشة;Sidi Akkacha;تنس;Tenes;2;الشلف;Chlef;211;36.46472;1.303
34;تنس;Tenes;تنس;Tenes;2;الشلف;Chlef;202;36.509722;1.30809
35;بني بوعتاب;Beni Bouattab;الكريمية;El Karimia;2;الشلف;Chlef;235;36.0019469;1.6469253
36;الكريمية;El Karimia;الكريمية;El Karimia;2;الشلف;Chlef;213;36.116111;1.55
37;حرشون;Harchoun;الكريمية;El Karimia;2;الشلف;Chlef;230;36.11354;1.506
38;بوزغاية;Bouzeghaia;الزبوجة;Zeboudja;2;الشلف;Chlef;231;36.338889;1.0503
39;تاوقريت;Taougrit;تاوقريت;Taougrit;2;الشلف;Chlef;207;36.244723;0.922852
40;بني حواء;Beni Haoua;بني حواء;Beni Haoua;2;الشلف;Chlef;207;36.5311;1.56891
41;أبو الحسن;Abou El Hassane;أبو الحسن;Abou El Hassane;2;الشلف;Chlef;218;36.4;1.1929114
42;وادي قوسين;Oued Goussine;بني حواء;Beni Haoua;2;الشلف;Chlef;216;36.525556;1.4967
43;الشطية;Chettia;أولاد فارس;Ouled Fares;2;الشلف;Chlef;224;36.1589988;1.2409799
44;مصدق;Moussadek;المرسى;El Marsa;2;الشلف;Chlef;226;36.3333333;0.7303
45;أولاد فارس;Ouled Fares;أولاد فارس;Ouled Fares;2;الشلف;Chlef;210;36.2316052;1.236999
46;بوقادير;Boukadir;بوقادير;Boukadir;2;الشلف;Chlef;212;36.066944;1.126
47;وادي سلي;Oued Sly;بوقادير;Boukadir;2;الشلف;Chlef;221;36.1;1.2
48;الصبحة;Sobha;بوقادير;Boukadir;2;الشلف;Chlef;258;36.1100346;1.110123
49;بنايرية;Benairia;الزبوجة;Zeboudja;2;الشلف;Chlef;203;36.3539;1.37403
50;الأبيض مجاجة;Labiod Medjadja;أولاد فارس;Ouled Fares;2;الشلف;Chlef;228;36.2767832;1.3855161
51;الظهرة;Dahra;تاوقريت;Taougrit;2;الشلف;Chlef;217;36.255278;0.85174
52;البيضاء;El Beidha;قتلة سيدي سعيد;Gueltat Sidi Saad;3;الأغواط;Laghouat;312;34.47475;2.17408
53;قلتة سيدي سعد;Gueltat Sidi Saad;قتلة سيدي سعيد;Gueltat Sidi Saad;3;الأغواط;Laghouat;310;34.2961;1.94667
54;عين سيدي علي;Ain Sidi Ali;قتلة سيدي سعيد;Gueltat Sidi Saad;3;الأغواط;Laghouat;311;34.156872;1.542386
55;تاجموت;Tadjemout;عين ماضي;Ain Madhi;3;الأغواط;Laghouat;308;33.87729;2.52113
56;تاجرونة;Tadjrouna;عين ماضي;Ain Madhi;3;الأغواط;Laghouat;318;33.503632;2.101217
57;الأغواط;Laghouat;الأغواط;Laghouat;3;الأغواط;Laghouat;301;33.8;2.875
58;قصر الحيران;Ksar El Hirane;قصر الحيران;Ksar El Hirane;3;الأغواط;Laghouat;302;33.788564;3.140717
59;العسافية;El Assafia;سيدي مخلوف;Sidi Makhlouf;3;الأغواط;Laghouat;320;33.8264;2.9899
60;سيدي مخلوف;Sidi Makhlouf;سيدي مخلوف;Sidi Makhlouf;3;الأغواط;Laghouat;304;34.12942;3.01436
61;حاسي الدلاعة;Hassi Delaa;حاسي الرمل;Hassi R'mel;3;الأغواط;Laghouat;305;33.41742;3.55021
62;حاسي الرمل;Hassi R'mel;حاسي الرمل;Hassi R'mel;3;الأغواط;Laghouat;306;32.928;3.271
63;عين ماضي;Ain Madhi;عين ماضي;Ain Madhi;3;الأغواط;Laghouat;307;33.7956;2.3052
64;الحويطة;El Haouaita;عين ماضي;Ain Madhi;3;الأغواط;Laghouat;545;33.645394;2.444713
65;الخنق;Kheneg;عين ماضي;Ain Madhi;3;الأغواط;Laghouat;309;33.744444;2.794
66;بن ناصر بن شهرة;Benacer Benchohra;قصر الحيران;Ksar El Hirane;3;الأغواط;Laghouat;303;33.751463;3.002939
67;فكيرينة;Fkirina;فكيرينة;F'kirina;4;أم البواقي;Oum El Bouaghi;416;35.663889;7.2989
68;الفجوج بوغرارة سعودي;El Fedjoudj Boughrara Sa;عين فكرون;Ain Fekroun;4;أم البواقي;Oum El Bouaghi;419;35.70805;6.816944
69;عين فكرون;Ain Fekroun;عين فكرون;Ain Fekroun;4;أم البواقي;Oum El Bouaghi;425;35.9711;6.8737
70;الرحية;Rahia;مسكيانة;Meskiana;4;أم البواقي;Oum El Bouaghi;417;35.716667;6.933333
71;مسكيانة;Meskiana;مسكيانة;Meskiana;4;أم البواقي;Oum El Bouaghi;404;35.631;7.6669
72;البلالة;El Belala;مسكيانة;Meskiana;4;أم البواقي;Oum El Bouaghi;413;35.665278;7.788333
73;بحير الشرقي;Behir Chergui;مسكيانة;Meskiana;4;أم البواقي;Oum El Bouaghi;404;35.790804;7.6833
74;قصر الصباحي;Ksar Sbahi;قصر الصباحي;Ksar Sbahi;4;أم البواقي;Oum El Bouaghi;422;36.0833;7.25
75;سوق نعمان;Souk Naamane;سوق نعمان;Souk Naamane;4;أم البواقي;Oum El Bouaghi;417;35.895833;6.389444
76;أولاد زواي;Ouled Zouai;سوق نعمان;Souk Naamane;4;أم البواقي;Oum El Bouaghi;420;35.836111;6.506667
77;أم البواقي;Oum El Bouaghi;أم البواقي;Oum El Bouaghi;4;أم البواقي;Oum El Bouaghi;401;35.8706;7.117
78;عين ببوش;Ain Babouche;عين ببوش;Ain Babouche;4;أم البواقي;Oum El Bouaghi;422;35.941111;7.1875
79;عين الزيتون;Ain Zitoun;أم البواقي;Oum El Bouaghi;4;أم البواقي;Oum El Bouaghi;406;35.684444;6.9403
80;بئر الشهداء;Bir Chouhada;سوق نعمان;Souk Naamane;4;أم البواقي;Oum El Bouaghi;421;35.894444;6.29
81;عين البيضاء;Ain Beida;عين البيضاء;Ain Beida;4;أم البواقي;Oum El Bouaghi;405;35.7981327;7.3921734
82;بريش;Berriche;عين البيضاء;Ain Beida;4;أم البواقي;Oum El Bouaghi;409;35.795833;7.37667
83;الزرق;Zorg;عين البيضاء;Ain Beida;4;أم البواقي;Oum El Bouaghi;418;35.78777778;7.468055
84;عين مليلة;Ain M'lila;عين مليلة;Ain M'lila;4;أم البواقي;Oum El Bouaghi;403;36.03823;6.57318
85;أولاد قاسم;Ouled Gacem;عين مليلة;Ain M'lila;4;أم البواقي;Oum El Bouaghi;428;36.034166;6.6658
86;أولاد حملة;Ouled Hamla;عين مليلة;Ain M'lila;4;أم البواقي;Oum El Bouaghi;410;36.09042;6.46483
87;العامرية;El Amiria;سيقوس;Sigus;4;أم البواقي;Oum El Bouaghi;424;36.111944;6.8822
88;سيقوس;Sigus;سيقوس;Sigus;4;أم البواقي;Oum El Bouaghi;406;36.12361;6.7708138
89;وادي نيني;Oued Nini;فكيرينة;F'kirina;4;أم البواقي;Oum El Bouaghi;423;35.5722;7.298855
90;عين الديس;Ain Diss;عين ببوش;Ain Babouche;4;أم البواقي;Oum El Bouaghi;415;36.03;7.8
91;الضلعة;Dhalaa;الضلعة;Dhalaa;4;أم البواقي;Oum El Bouaghi;411;35.461111;7.547222
92;الجازية;El Djazia;الضلعة;Dhalaa;4;أم البواقي;Oum El Bouaghi;414;35.663154;7.5071271
93;عين كرشة;Ain Kercha;عين كرشة;Ain Kercha;4;أم البواقي;Oum El Bouaghi;412;35.916667;6.68333
94;الحرملية;El Harmilia;عين كرشة;Ain Kercha;4;أم البواقي;Oum El Bouaghi;424;35.923532;6.619263
95;هنشير تومغني;Hanchir Toumghani;عين كرشة;Ain Kercha;4;أم البواقي;Oum El Bouaghi;413;35.934722;6.7808
96;معافة;Maafa;عين التوتة;Ain Touta;5;باتنة;Batna;503;35.266667;5.9198387
97;القصبات;Gosbat;رأس العيون;Ras El Aioun;5;باتنة;Batna;539;35.6667;5.517
98;تيمقاد;Timgad;تيمقاد;Timgad;5;باتنة;Batna;521;35.485165;6.4686
99;تاكسلانت;Taxlent;أولاد سي سليمان;Ouled Si Slimane;5;باتنة;Batna;538;35.5333;5.81667
100;أولاد سي سليمان;Ouled Si Slimane;أولاد سي سليمان;Ouled Si Slimane;5;باتنة;Batna;553;35.610833;5.632777
101;لمسان;Lemcene;أولاد سي سليمان;Ouled Si Slimane;5;باتنة;Batna;527;35.7981327;5.8679
102;تالخمت;Talkhamt;رأس العيون;Ras El Aioun;5;باتنة;Batna;534;35.665278;5.8667
103;رأس العيون;Ras El Aioun;رأس العيون;Ras El Aioun;5;باتنة;Batna;536;35.675;5.65
104;الرحبات;Rahbat;رأس العيون;Ras El Aioun;5;باتنة;Batna;525;35.5333;5.65
105;أولاد سلام;Ouled Sellem;رأس العيون;Ras El Aioun;5;باتنة;Batna;520;35.8411857;5.8822
106;القيقبة;Guigba;رأس العيون;Ras El Aioun;5;باتنة;Batna;510;35.807778;6
107;ثنية العابد;Teniet El Abed;ثنية العابد;Theniet El Abed;5;باتنة;Batna;547;35.24695;6.19062
108;باتنة;Batna;باتنة;Batna;5;باتنة;Batna;501;35.55597;6.1741447
109;فسديس;Fesdis;باتنة;Batna;5;باتنة;Batna;523;35.62;6.27476
110;وادي الشعبة;Oued Chaaba;باتنة;Batna;5;باتنة;Batna;537;35.504722;6.07784
111;حيدوسة;Hidoussa;مروانة;Merouana;5;باتنة;Batna;546;35.6375;5.9375
112;قصر بلزمة;Ksar Bellezma;مروانة;Merouana;5;باتنة;Batna;528;35.67649;5.9033
113;مروانة;Merouana;مروانة;Merouana;5;باتنة;Batna;504;35.63106;5.91186
114;وادي الماء;Oued El Ma;مروانة;Merouana;5;باتنة;Batna;524;35.64527778;5.994722222
115;لازرو;Lazrou;سريانة;Seriana;5;باتنة;Batna;524;35.7;6.2167
116;سريانة;Seriana;سريانة;Seriana;5;باتنة;Batna;505;35.691666;6.18639
117;زانة البيضاء;Zanet El Beida;سريانة;Seriana;5;باتنة;Batna;554;35.809722;6.08512
118;منعة;Menaa;منعة;Menaa;5;باتنة;Batna;506;35.1777;6.006775
119;تغرغار;Tigharghar;منعة;Menaa;5;باتنة;Batna;5521;35.160278;6.0347
120;عين ياقوت;Ain Yagout;المعذر;El Madher;5;باتنة;Batna;522;35.7746;6.41644
121;بومية;Boumia;المعذر;El Madher;5;باتنة;Batna;559;35.677222;6.480833
122;جرمة;Djerma;المعذر;El Madher;5;باتنة;Batna;513;35.6851412;6.3013432
123;المعذر;El Madher;المعذر;El Madher;5;باتنة;Batna;507;35.63121;6.369152
124;عيون العصافير;Ouyoun El Assafir;تازولت;Tazoult;5;باتنة;Batna;512;35.552203;6.3438785
125;تازولت;Tazoult;تازولت;Tazoult;5;باتنة;Batna;519;35.489188;6.254311
126;بومقر;Boumagueur;نقاوس;N'gaous;5;باتنة;Batna;541;35.5052;5.5525
127;نقاوس;N Gaous;نقاوس;N'gaous;5;باتنة;Batna;509;35.561836;5.610924
128;سفيان;Sefiane;نقاوس;N'gaous;5;باتنة;Batna;524;35.4414;5.5581
129;أريس;Arris;أريس;Arris;5;باتنة;Batna;516;35.25881;6.34706
130;تيغانمين;Tighanimine;أريس;Arris;5;باتنة;Batna;551;35.1955527;6.25
131;عين جاسر;Ain Djasser;عين جاسر;Ain Djasser;5;باتنة;Batna;507;35.8308281;6.0044121
132;الحاسي;El Hassi;عين جاسر;Ain Djasser;5;باتنة;Batna;5382;35.7227778;5.906111
133;فم الطوب;Foum Toub;إشمول;Ichemoul;5;باتنة;Batna;550;35.405;6.549721
134;إشمول;Ichemoul;إشمول;Ichemoul;5;باتنة;Batna;530;35.310694;6.50382
135;إينوغيسن;Inoughissen;إشمول;Ichemoul;5;باتنة;Batna;511;35.286388;6.55
136;بوزينة;Bouzina;بوزينة;Bouzina;5;باتنة;Batna;535;35.2698953;6.0996978
137;لارباع;Larbaa;بوزينة;Bouzina;5;باتنة;Batna;537;35.403889;6.11124
138;بولهيلات;Boulhilat;الشمرة;Chemora;5;باتنة;Batna;560;35.6752;6.6625
139;الشمرة;Chemora;الشمرة;Chemora;5;باتنة;Batna;536;35.66528;6.5011
140;غسيرة;Ghassira;تكوت;Tkout;5;باتنة;Batna;502;35.2576;6.20608
141;كيمل;Kimmel;تكوت;Tkout;5;باتنة;Batna;517;35.3442;6.471658
142;تكوت;T Kout;تكوت;Tkout;5;باتنة;Batna;544;35.3339;6.30861
143;عين التوتة;Ain Touta;عين التوتة;Ain Touta;5;باتنة;Batna;545;35.3991089;5.9198387
144;بني فضالة الحقانية;Beni Foudhala El Hakania;عين التوتة;Ain Touta;5;باتنة;Batna;532;35.3525;5.8667
145;أولاد فاضل;Ouled Fadel;تيمقاد;Timgad;5;باتنة;Batna;517;35.4843;6.6247
146;أولاد عوف;Ouled Aouf;عين التوتة;Ain Touta;5;باتنة;Batna;540;35.45555556;5.756944
147;شير;Chir;ثنية العابد;Theniet El Abed;5;باتنة;Batna;516;35.2135627;6
148;وادي الطاقة;Oued Taga;ثنية العابد;Theniet El Abed;5;باتنة;Batna;548;35.4205;6.23
149;سيدي عياد;Sidi Ayad;سيدي عيش;Sidi Aich;6;بجاية;Béjaïa;638;36.61667;4.75
150;برباشة;Barbacha;برباشة;Barbacha;6;بجاية;Béjaïa;634;36.5667;4.96667
151;الفلاي;Leflaye;سيدي عيش;Sidi Aich;6;بجاية;Béjaïa;643;36.60916667;4.8814
152;كنديرة;Kendira;برباشة;Barbacha;6;بجاية;Béjaïa;652;36.653;5.0173
153;سيدي عيش;Sidi-Aich;سيدي عيش;Sidi Aich;6;بجاية;Béjaïa;614;36.612944;4.688298
154;تيفرة;Tifra;سيدي عيش;Sidi Aich;6;بجاية;Béjaïa;614;36.6667365;4.6963496
155;تينبدار;Tinebdar;سيدي عيش;Sidi Aich;6;بجاية;Béjaïa;627;36.6253;4.681
156;القصر;El Kseur;القصر;El Kseur;6;بجاية;Béjaïa;631;36.684389;4.852222
157;فناية الماثن;Fenaia Il Maten;القصر;El Kseur;6;بجاية;Béjaïa;642;36.671667;4.790555
158;توجة;Toudja;القصر;El Kseur;6;بجاية;Béjaïa;619;36.75;4.8922277
159;ذراع القايد;Dra El Caid;خراطة;Kherrata;6;بجاية;Béjaïa;620;36.4295337;5.2475518
160;خراطة;Kherrata;خراطة;Kherrata;6;بجاية;Béjaïa;626;36.492724;5.278
161;بجاية;Bejaia;بجاية;Bejaia;6;بجاية;Béjaïa;601;36.7508896;5.0567333
162;وادي غير;Oued Ghir;بجاية;Bejaia;6;بجاية;Béjaïa;651;36.710277;4.983333
163;بني معوش;Benimaouche;بني معوش;Beni Maouche;6;بجاية;Béjaïa;650;36.478051;4.638441
164;بني جليل;Beni Djellil;أميزور;Amizour;6;بجاية;Béjaïa;623;36.5729271;4.8108
165;فرعون;Feraoun;أميزور;Amizour;6;بجاية;Béjaïa;603;36.5569444;4.85454
166;سمعون;Smaoun;أميزور;Amizour;6;بجاية;Béjaïa;639;36.6389;4.8
167;تيمزريت;Timezrit;تيمزريت;Timezrit;6;بجاية;Béjaïa;645;36.615556;4.7667
168;مالبو;Melbou;سوق الإثنين;Souk El Tenine;6;بجاية;Béjaïa;608;36.671389;5.360759
169;سوق لإثنين;Souk El Tenine;سوق الإثنين;Souk El Tenine;6;بجاية;Béjaïa;623;36.6256524;5.3360215
170;تامريجت;Tamridjet;سوق الإثنين;Souk El Tenine;6;بجاية;Béjaïa;635;36.5833119;5.4253757
171;بوخليفة;Boukhelifa;تيشي;Tichy;6;بجاية;Béjaïa;648;36.5831;4.9667
172;تالة حمزة;Tala Hamza;تيشي;Tichy;6;بجاية;Béjaïa;633;36.6876795;5.0078451
173;تيشي;Tichy;تيشي;Tichy;6;بجاية;Béjaïa;611;36.6961;5.1550882
174;أيت رزين;Ait R'zine;إغيل علي;Ighil Ali;6;بجاية;Béjaïa;628;36.37034683;4.4868
175;إغيل علي;Ighil-Ali;إغيل علي;Ighil Ali;6;بجاية;Béjaïa;617;36.3379865;4.4702131
176;أيت إسماعيل;Ait-Smail;درقينة;Darguina;6;بجاية;Béjaïa;647;36.7333;4.85
177;درقينة;Darguina;درقينة;Darguina;6;بجاية;Béjaïa;620;36.6344;5.375595
178;تاسكريوت;Taskriout;درقينة;Darguina;6;بجاية;Béjaïa;627;36.56667;5.2733
179;أوقاس;Aokas;أوقاس;Aokas;6;بجاية;Béjaïa;622;36.6333;5.25
180;تيزي نبربر;Tizi-N'berber;أوقاس;Aokas;6;بجاية;Béjaïa;647;36.6134619;5.2176317
181;أدكار;Adekar;أدكار;Adekar;6;بجاية;Béjaïa;601;36.683333;4.6667
182;بني كسيلة;Beni K'sila;أدكار;Adekar;6;بجاية;Béjaïa;635;36.839681;4.7070616
183;تاوريرت إغيل;Taourit Ighil;أدكار;Adekar;6;بجاية;Béjaïa;604;36.7202155;4.7381
184;أقبو;Akbou;أقبو;Akbou;6;بجاية;Béjaïa;625;36.4575;4.53494
185;شلاطة;Chellata;أقبو;Akbou;6;بجاية;Béjaïa;605;36.5135502;4.5108862
186;اغرم;Ighram;أقبو;Akbou;6;بجاية;Béjaïa;615;36.46295;4.505
187;تامقرة;Tamokra;أقبو;Akbou;6;بجاية;Béjaïa;606;36.3932;4.6645
188;أمالو;Amalou;صدوق;Seddouk;6;بجاية;Béjaïa;620;36.477777;4.633333
189;بوحمزة;Bouhamza;صدوق;Seddouk;6;بجاية;Béjaïa;637;36.489722;4.6064
190;مسيسنة;M'cisna;صدوق;Seddouk;6;بجاية;Béjaïa;628;36.563407;4.710368
191;صدوق;Seddouk;صدوق;Seddouk;6;بجاية;Béjaïa;626;36.547;4.70778
192;بني مليكش;Beni-Mallikeche;تازملت;Tazmalt;6;بجاية;Béjaïa;638;36.43333333;4.671389
193;بو جليل;Boudjellil;تازملت;Tazmalt;6;بجاية;Béjaïa;652;36.334;4.414167
194;تازمالت;Tazmalt;تازملت;Tazmalt;6;بجاية;Béjaïa;630;36.3878041;4.4079213
195;أكفادو;Akfadou;شميني;Chemini;6;بجاية;Béjaïa;642;36.6333333;4.5895
196;شميني;Chemini;شميني;Chemini;6;بجاية;Béjaïa;636;36.5944017;4.6210411
197;سوق اوفلا;Souk Oufella;شميني;Chemini;6;بجاية;Béjaïa;630;36.606111;4.6389
198;طيبان;Tibane;شميني;Chemini;6;بجاية;Béjaïa;632;36.613585;4.651185
199;أوزلاقن;Ouzellaguen;إفري أوزلاقن;Ifri Ouzellaguene;6;بجاية;Béjaïa;636;36.54203;4.6127777
200;أميزور;Amizour;أميزور;Amizour;6;بجاية;Béjaïa;602;36.64022;4.9013
201;الفيض;El Feidh;زريبة الوادي;Zeribet El Oued;7;بسكرة;Biskra;716;34.4668996;6.5356449
202;ليشانة;Lichana;طولقة;Tolga;7;بسكرة;Biskra;702;34.71753;5.4289853
203;بوشقرون;Bouchakroun;طولقة;Tolga;7;بسكرة;Biskra;702;34.8091667;5.341111
204;مخادمة;Mekhadma;أورلال;Ourlal;7;بسكرة;Biskra;730;34.64779;5.867778
205;خنقة سيدي ناجي;Khenguet Sidi Nadji;زريبة الوادي;Zeribet El Oued;7;بسكرة;Biskra;733;34.821721;6.6958939
206;زريبة الوادي;Zeribet El Oued;زريبة الوادي;Zeribet El Oued;7;بسكرة;Biskra;715;34.683;6.511
207;المزيرعة;Meziraa;زريبة الوادي;Zeribet El Oued;7;بسكرة;Biskra;728;34.6953;5.6667
208;بسكرة;Biskra;بسكرة;Biskra;7;بسكرة;Biskra;701;34.8;5.7510475
209;الحاجب;El Hadjab;بسكرة;Biskra;7;بسكرة;Biskra;732;34.79027;5.596944
210;مليلي;M'lili;أورلال;Ourlal;7;بسكرة;Biskra;725;34.805833;5.554247
211;فوغالة;Foughala;فوغالة;Foughala;7;بسكرة;Biskra;726;34.7326063;5.31666667
212;الغروس;El Ghrous;فوغالة;Foughala;7;بسكرة;Biskra;731;34.7233926;5.285277
213;برج بن عزوز;Bordj Ben Azzouz;طولقة;Tolga;7;بسكرة;Biskra;727;34.697222;5.362777
214;أورلال;Ourlal;أورلال;Ourlal;7;بسكرة;Biskra;724;34.655556;5.525895
215;أوماش;Oumache;أورلال;Ourlal;7;بسكرة;Biskra;702;34.69292;5.6883
216;عين الناقة;Ain Naga;سيدي عقبة;Sidi Okba;7;بسكرة;Biskra;714;34.68762;6.09419
217;شتمة;Chetma;سيدي عقبة;Sidi Okba;7;بسكرة;Biskra;704;34.801667;5.6597222
218;الحوش;El Haouch;سيدي عقبة;Sidi Okba;7;بسكرة;Biskra;713;34.8667;6.0255738
219;سيدي عقبة;Sidi Okba;سيدي عقبة;Sidi Okba;7;بسكرة;Biskra;711;34.74512;5.9
220;مشونش;M'chouneche;مشونش;Mechouneche;7;بسكرة;Biskra;712;34.9497;6.0039
221;ليوة;Lioua;أورلال;Ourlal;7;بسكرة;Biskra;722;34.63099;5.4
222;طولقة;Tolga;طولقة;Tolga;7;بسكرة;Biskra;705;34.7214;5.3802134
223;بشار;Bechar;بشار;Bechar;8;بشار;Béchar;801;31.61667;-2.21667
224;بوكايس;Boukais;لحمر;Lahmar;8;بشار;Béchar;815;31.923333;-2.46361
225;لحمر;Lahmar;لحمر;Lahmar;8;بشار;Béchar;806;31.931388;-2.2597
226;موغل;Mogheul;لحمر;Lahmar;8;بشار;Béchar;816;32.0225;-2.2227252
227;المريجة;Meridja;القنادسة;Kenadsa;8;بشار;Béchar;804;31.55;-2.95
228;تاغيت;Taghit;تاغيت;Taghit;8;بشار;Béchar;813;30.9201058;-2.0322172
229;العبادلة;Abadla;العبادلة;Abadla;8;بشار;Béchar;817;31.019;-2.72387
230;عرق فراج;Erg-Ferradj;العبادلة;Abadla;8;بشار;Béchar;802;31.0347;-2.791389
231;مشرع هواري بومدين;Machraa-Houari-Boumediene;العبادلة;Abadla;8;بشار;Béchar;810;30.9322468;-2.7375454
232;بني ونيف;Beni-Ounif;بني ونيف;Beni Ounif;8;بشار;Béchar;821;32.0492426;-1.2514
233;تبلبالة;Tabelbala;تبلبالة;Tabelbala;8;بشار;Béchar;812;29.41005;-3.25261
234;القنادسة;Kenadsa;القنادسة;Kenadsa;8;بشار;Béchar;810;31.5544;-2.4327
235;بني مراد;Beni Mered;أولاد يعيش;Ouled Yaich;9;البليدة;Blida;925;36.52389;2.86131
236;اولاد سلامة;Ouled Slama;بوقرة;Bougara;9;البليدة;Blida;922;36.548333;3.11
237;موزاية;Mouzaia;موزاية;Mouzaia;9;البليدة;Blida;916;36.4669;2.6899
238;حمام ملوان;Hammam Elouane;بوقرة;Bougara;9;البليدة;Blida;912;36.486667;3.045
239;بوقرة;Bougara;بوقرة;Bougara;9;البليدة;Blida;926;36.54;3.081
240;صوحان;Souhane;الأربعاء;Larbaa;9;البليدة;Blida;917;36.5329164;3.2483058
241;الأربعاء;Larbaa;الأربعاء;Larbaa;9;البليدة;Blida;921;36.56527778;3.153933
242;الصومعة;Soumaa;بوفاريك;Boufarik;9;البليدة;Blida;907;36.51833;2.905278
243;قرواو;Guerrouaou;بوفاريك;Boufarik;9;البليدة;Blida;927;36.516667;2.8844
244;بوفاريك;Boufarik;بوفاريك;Boufarik;9;البليدة;Blida;920;36.57413;2.9108333
245;مفتاح;Meftah;مفتاح;Meftah;9;البليدة;Blida;918;36.6204;3.22248
246;الشفة;Chiffa;موزاية;Mouzaia;9;البليدة;Blida;908;36.4669;2.75
247;عين الرمانة;Ain Romana;موزاية;Mouzaia;9;البليدة;Blida;928;36.3963569;2.6487087
248;وادي جر;Oued Djer;العفرون;El Affroun;9;البليدة;Blida;920;36.4201457;2.5495112
249;العفرون;El-Affroun;العفرون;El Affroun;9;البليدة;Blida;971;36.4701;2.625
250;أولاد يعيش;Ouled Yaich;أولاد يعيش;Ouled Yaich;9;البليدة;Blida;972;36.50393;2.8619
251;الشريعة;Chrea;أولاد يعيش;Ouled Yaich;9;البليدة;Blida;906;36.425556;2.876667
252;جبابرة;Djebabra;مفتاح;Meftah;9;البليدة;Blida;925;36.58416667;3.268903
253;وادي العلايق;Oued El Alleug;وادي العلايق;Oued El Alleug;9;البليدة;Blida;904;36.55528;2.79028
254;بن خليل;Benkhelil;وادي العلايق;Oued El Alleug;9;البليدة;Blida;913;36.6202778;2.876389
255;بني تامو;Beni-Tamou;وادي العلايق;Oued El Alleug;9;البليدة;Blida;923;36.536389;2.8161
256;الشبلي;Chebli;بوعينان;Bouinan;9;البليدة;Blida;902;36.567222;3.0085182
